file;N_bad_channels;HighAmp;LowAmp;Bridged;Noise_Rate;FINAL;exclude_idx;exclude_labels;Clusters
sub-NDARBV680AA8_task-ThePresent_eeg.set;4;['E58'];['E31' 'E54' 'E67'];[];['E1', 'E5', 'E7', 'E8', 'E10', 'E13', 'E16', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E31', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E78', 'E79', 'E81', 'E82', 'E83', 'E85', 'E88', 'E93', 'E94', 'E95', 'E98', 'E99', 'E100', 'E107', 'E108', 'E113', 'E114', 'E120', 'E122', 'E125', 'E128'];['E38', 'E39', 'E108', 'E73', 'E63', 'E68', 'E66', 'E34', 'E83', 'E49', 'E122', 'E29', 'E88', 'E82', 'E114', 'E76', 'E75', 'E27', 'E98', 'E94', 'E40', 'E54', 'E125', 'E47', 'E24', 'E128', 'E69', 'E64', 'E78', 'E61', 'E79', 'E85', 'E95', 'E67', 'E59', 'E56', 'E52', 'E57', 'E50', 'E35', 'E37', 'E65', 'E8', 'E93', 'E22', 'E7', 'E5', 'E55', 'E23', 'E16', 'E28', 'E13', 'E43', 'E99', 'E25', 'E51', 'E58', 'E31', 'E100', 'E113', 'E41', 'E10', 'E72', 'E81', 'E26', 'E120', 'E42', 'E45', 'E60', 'E70', 'E46', 'E71', 'E1', 'E74', 'E62', 'E53', 'E44', 'E107', 'E36'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33];['channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'other', 'channel noise', 'muscle artifact', 'channel noise', 'channel noise', 'channel noise', 'muscle artifact', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise'];[]
sub-NDARZD415ZZ1_task-symbolSearch_eeg.set;3;['E18'];['E16'];['E16', 'E107'];['E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'E7', 'E8', 'E9', 'E10', 'E11', 'E12', 'E13', 'E14', 'E15', 'E18', 'E19', 'E20', 'E21', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E41', 'E42', 'E44', 'E45', 'E46', 'E47', 'E50', 'E53', 'E54', 'E55', 'E56', 'E62', 'E74', 'E78', 'E79', 'E80', 'E85', 'E86', 'E87', 'E92', 'E93', 'E96', 'E97', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E105', 'E6', 'E79', 'E5', 'E111', 'E2', 'E108', 'E46', 'E31', 'E56', 'E3', 'E80', 'E11', 'E87', 'E30', 'E102', 'E25', 'E12', 'E118', 'E92', 'E44', 'E21', 'E45', 'E55', 'E10', 'E62', 'E124', 'E122', 'E85', 'E121', 'E50', 'E97', 'E42', 'E22', 'E32', 'E14', 'E27', 'E29', 'E28', 'E93', 'E109', 'E103', 'E104', 'E1', 'E18', 'E47', 'E54', 'E116', 'E96', 'E13', 'E37', 'E120', 'E117', 'E125', 'E78', 'E123', 'E115', 'E26', 'E16', 'E20', 'E34', 'E114', 'E106', 'E74', 'E86', 'E35', 'E36', 'E39', 'E112', 'E53', 'E4', 'E9', 'E107', 'E33', 'E110', 'E15', 'E128', 'E24', 'E41', 'E38', 'E101', 'E7', 'E19', 'E8', 'E23', 'E113'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 45, 47, 49, 50, 51];['channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'muscle artifact', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise'];[['E16', 'E107']]
sub-NDARXG469XGP_task-seqLearning8target_eeg.set;0;[];[];[];['E14', 'E24', 'E31', 'E33', 'E38', 'E39', 'E44', 'E49', 'E54', 'E55', 'E61', 'E62', 'E73', 'E74', 'E75', 'E78', 'E79', 'E87', 'E107', 'E113', 'E114', 'E122', 'E125'];['E38', 'E61', 'E62', 'E125', 'E122', 'E33', 'E31', 'E44', 'E79', 'E24', 'E114', 'E107', 'E49', 'E78', 'E87', 'E39', 'E74', 'E55', 'E14', 'E75', 'E54', 'E113', 'E73'];[0, 1, 2, 8, 9, 14, 20, 23, 24, 26, 28, 36, 39, 40, 43, 46, 48, 54, 57, 58, 59, 61, 62, 64, 65, 66, 67, 69, 71, 73, 75, 77, 80, 82, 83, 84, 85, 86, 87, 88, 89, 91, 92, 94];['line noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'muscle artifact', 'other', 'channel noise', 'other', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'other', 'other', 'other', 'other', 'other', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'other', 'other', 'other', 'other', 'line noise', 'other', 'other', 'other', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'channel noise', 'other', 'other'];[]
sub-NDARXT792GY8_task-surroundSupp_run-1_eeg.set;2;['E67' 'E113'];[];[];['E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E12', 'E13', 'E20', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E80', 'E81', 'E82', 'E83', 'E84', 'E85', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E93', 'E94', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E37', 'E113', 'E88', 'E80', 'E66', 'E103', 'E105', 'E58', 'E28', 'E34', 'E61', 'E121', 'E99', 'E107', 'E97', 'E51', 'E50', 'E86', 'E64', 'E123', 'E101', 'E5', 'E41', 'E32', 'E79', 'E29', 'E55', 'E36', 'E75', 'E82', 'E89', 'E109', 'E108', 'E12', 'E20', 'E125', 'E7', 'E59', 'E46', 'E104', 'E122', 'E31', 'E67', 'E72', 'E93', 'E40', 'E30', 'E69', 'E87', 'E71', 'E73', 'E35', 'E45', 'E94', 'E90', 'E76', 'E116', 'E124', 'E44', 'E65', 'E1', 'E53', 'E62', 'E128', 'E91', 'E95', 'E70', 'E110', 'E39', 'E77', 'E106', 'E54', 'E115', 'E118', 'E114', 'E96', 'E85', 'E47', 'E57', 'E81', 'E102', 'E84', 'E33', 'E100', 'E74', 'E78', 'E92', 'E2', 'E60', 'E111', 'E52', 'E56', 'E49', 'E13', 'E112', 'E83', 'E120', 'E43', 'E98', 'E42', 'E38', 'E8', 'E6', 'E68', 'E63', 'E117'];[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 40, 41, 42, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 57, 58, 59, 60, 61, 62, 63, 65];['channel noise', 'eye blink', 'eye blink', 'line noise', 'eye blink', 'line noise', 'eye blink', 'eye blink', 'channel noise', 'other', 'muscle artifact', 'eye blink', 'eye blink', 'channel noise', 'eye blink', 'line noise', 'eye blink', 'eye blink', 'line noise', 'other', 'other', 'line noise', 'line noise', 'other', 'other', 'eye blink', 'eye blink', 'eye blink', 'other', 'other', 'other', 'line noise', 'other', 'line noise', 'line noise', 'eye blink', 'other', 'eye blink', 'eye blink', 'other', 'muscle artifact', 'eye blink', 'other', 'eye blink', 'other', 'other', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'muscle artifact', 'line noise'];[]
sub-NDARXY938XY7_task-ThePresent_eeg.set;5;[];['E30' 'E67' 'E80' 'E87' 'E105'];[];['E1', 'E6', 'E7', 'E25', 'E26', 'E27', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E39', 'E40', 'E41', 'E43', 'E44', 'E45', 'E50', 'E53', 'E54', 'E55', 'E57', 'E63', 'E67', 'E77', 'E79', 'E80', 'E99', 'E104', 'E106', 'E107', 'E110', 'E128'];['E32', 'E34', 'E67', 'E54', 'E50', 'E1', 'E35', 'E39', 'E41', 'E36', 'E31', 'E107', 'E27', 'E77', 'E128', 'E40', 'E6', 'E87', 'E7', 'E30', 'E53', 'E55', 'E25', 'E63', 'E105', 'E45', 'E106', 'E80', 'E26', 'E44', 'E104', 'E37', 'E79', 'E43', 'E99', 'E33', 'E110', 'E57'];[0, 1, 2, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 29, 31, 32, 34, 35, 37, 39, 40, 41, 42, 45, 47, 48, 49, 51, 53, 55, 56, 58, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73, 74];['channel noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'line noise', 'other', 'line noise', 'channel noise', 'line noise', 'channel noise', 'line noise', 'eye blink', 'other', 'channel noise', 'line noise', 'line noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'line noise', 'other', 'other', 'other', 'channel noise', 'other', 'other', 'other', 'line noise', 'other', 'other', 'other', 'muscle artifact', 'channel noise', 'channel noise', 'other', 'muscle artifact', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'other', 'other', 'muscle artifact', 'line noise', 'other', 'channel noise', 'muscle artifact'];[]
sub-NDARYY218LU2_task-ThePresent_eeg.set;0;[];[];[];['E3', 'E5', 'E7', 'E8', 'E11', 'E13', 'E19', 'E20', 'E25', 'E28', 'E29', 'E30', 'E31', 'E32', 'E33', 'E34', 'E35', 'E36', 'E37', 'E39', 'E41', 'E42', 'E45', 'E46', 'E47', 'E50', 'E51', 'E54', 'E57', 'E58', 'E60', 'E61', 'E63', 'E66', 'E70', 'E71', 'E75', 'E76', 'E77', 'E80', 'E87', 'E92', 'E93', 'E95', 'E97', 'E102', 'E103', 'E104', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E114', 'E115', 'E117', 'E118', 'E121', 'E122', 'E125'];['E7', 'E35', 'E30', 'E36', 'E70', 'E75', 'E29', 'E50', 'E32', 'E104', 'E45', 'E3', 'E66', 'E97', 'E51', 'E118', 'E57', 'E117', 'E102', 'E125', 'E25', 'E8', 'E95', 'E28', 'E76', 'E106', 'E71', 'E111', 'E107', 'E54', 'E109', 'E58', 'E47', 'E63', 'E122', 'E103', 'E93', 'E11', 'E112', 'E20', 'E31', 'E42', 'E60', 'E34', 'E13', 'E19', 'E108', 'E92', 'E46', 'E105', 'E87', 'E33', 'E39', 'E61', 'E110', 'E114', 'E5', 'E80', 'E115', 'E37', 'E121', 'E41', 'E77'];[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65];['channel noise', 'eye blink', 'eye blink', 'other', 'eye blink', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'channel noise', 'other', 'line noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'other', 'other', 'channel noise', 'line noise', 'line noise', 'line noise', 'other', 'other', 'other', 'other', 'line noise', 'muscle artifact', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'other', 'line noise', 'line noise', 'channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'other', 'line noise', 'line noise'];[]
sub-NDARYL758JGG_task-FunwithFractals_eeg.set;0;[];[];[];['E6', 'E8', 'E25', 'E32', 'E33', 'E39', 'E49', 'E58', 'E62', 'E63', 'E92', 'E98', 'E107', 'E108', 'E113', 'E114', 'E122', 'E125', 'E128'];['E8', 'E32', 'E92', 'E98', 'E63', 'E39', 'E122', 'E62', 'E113', 'E25', 'E108', 'E33', 'E49', 'E114', 'E128', 'E58', 'E6', 'E107', 'E125'];[0, 1, 2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 17, 18, 20, 21, 22, 24, 27, 28, 29, 32, 34, 35, 36, 38, 39, 40, 42, 43, 44, 45, 46, 50, 51, 52, 53, 54, 56, 58, 59, 60, 64, 65, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 83];['eye blink', 'other', 'other', 'muscle artifact', 'eye blink', 'muscle artifact', 'other', 'line noise', 'eye blink', 'channel noise', 'line noise', 'other', 'line noise', 'eye blink', 'muscle artifact', 'line noise', 'other', 'muscle artifact', 'other', 'eye blink', 'line noise', 'other', 'muscle artifact', 'other', 'other', 'eye blink', 'line noise', 'muscle artifact', 'other', 'other', 'other', 'other', 'other', 'other', 'eye blink', 'line noise', 'other', 'other', 'line noise', 'other', 'heart beat', 'muscle artifact', 'other', 'other', 'other', 'muscle artifact', 'muscle artifact', 'line noise', 'other', 'other', 'eye blink', 'other', 'other', 'eye blink', 'muscle artifact', 'other', 'other', 'other', 'other', 'muscle artifact'];[]
sub-NDARZH761YA7_task-DespicableMe_eeg.set;0;[];[];[];['E3', 'E8', 'E9', 'E14', 'E25', 'E31', 'E34', 'E44', 'E46', 'E49', 'E54', 'E56', 'E87', 'E99', 'E107', 'E113', 'E114', 'E120', 'E121', 'E125', 'E128'];['E99', 'E9', 'E107', 'E54', 'E49', 'E113', 'E120', 'E46', 'E128', 'E125', 'E31', 'E56', 'E3', 'E121', 'E34', 'E114', 'E87', 'E8', 'E25', 'E14', 'E44'];[0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 34, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65];['line noise', 'eye blink', 'line noise', 'eye blink', 'line noise', 'other', 'other', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'other', 'line noise', 'line noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'eye blink', 'heart beat', 'other', 'other', 'line noise', 'line noise', 'other', 'other', 'eye blink', 'line noise', 'channel noise', 'other', 'other', 'eye blink', 'line noise', 'other', 'other', 'line noise', 'other', 'line noise', 'other', 'channel noise', 'muscle artifact', 'channel noise', 'other', 'line noise', 'eye blink', 'channel noise', 'eye blink', 'line noise', 'other', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'other', 'line noise'];[]
sub-NDARXT792GY8_task-symbolSearch_eeg.set;2;['E113'];['E67'];[];['E1', 'E2', 'E5', 'E6', 'E7', 'E8', 'E12', 'E13', 'E28', 'E29', 'E31', 'E32', 'E33', 'E34', 'E36', 'E38', 'E39', 'E40', 'E42', 'E43', 'E44', 'E45', 'E46', 'E47', 'E49', 'E50', 'E53', 'E54', 'E55', 'E57', 'E62', 'E63', 'E64', 'E67', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E82', 'E83', 'E84', 'E86', 'E87', 'E88', 'E89', 'E90', 'E91', 'E92', 'E94', 'E95', 'E96', 'E97', 'E98', 'E99', 'E100', 'E101', 'E102', 'E103', 'E105', 'E106', 'E107', 'E108', 'E109', 'E110', 'E111', 'E112', 'E113', 'E114', 'E115', 'E116', 'E117', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E113', 'E88', 'E103', 'E105', 'E28', 'E34', 'E121', 'E99', 'E107', 'E97', 'E86', 'E50', 'E123', 'E64', 'E101', 'E5', 'E32', 'E79', 'E29', 'E55', 'E36', 'E75', 'E82', 'E89', 'E109', 'E108', 'E12', 'E125', 'E7', 'E46', 'E122', 'E31', 'E67', 'E72', 'E40', 'E87', 'E71', 'E73', 'E45', 'E94', 'E90', 'E76', 'E116', 'E124', 'E44', 'E1', 'E53', 'E62', 'E128', 'E91', 'E95', 'E70', 'E110', 'E39', 'E77', 'E106', 'E54', 'E115', 'E114', 'E96', 'E47', 'E57', 'E102', 'E84', 'E33', 'E100', 'E74', 'E78', 'E92', 'E2', 'E111', 'E49', 'E13', 'E112', 'E83', 'E120', 'E43', 'E98', 'E42', 'E38', 'E8', 'E6', 'E117', 'E63'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 22, 23, 26, 27, 29, 32, 33, 35, 38, 40, 43, 45, 48, 51, 52, 53, 56, 57, 58, 60, 61, 63, 65, 66, 67, 68, 71, 74, 76, 77, 78, 80, 82, 83, 84, 85, 86, 88, 91, 92, 93];['channel noise', 'channel noise', 'other', 'other', 'eye blink', 'eye blink', 'eye blink', 'channel noise', 'eye blink', 'other', 'heart beat', 'channel noise', 'other', 'line noise', 'channel noise', 'eye blink', 'other', 'other', 'channel noise', 'other', 'eye blink', 'channel noise', 'other', 'other', 'other', 'other', 'line noise', 'channel noise', 'line noise', 'other', 'other', 'eye blink', 'other', 'channel noise', 'other', 'other', 'other', 'line noise', 'other', 'muscle artifact', 'other', 'other', 'other', 'other', 'channel noise', 'other', 'channel noise', 'other', 'line noise', 'other', 'eye blink', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other'];[]
sub-NDARCU957PGQ_task-ThePresent_eeg.set;0;[];[];[];['E20', 'E21', 'E31', 'E33', 'E44', 'E49', 'E79', 'E80', 'E94', 'E104', 'E105', 'E107', 'E108', 'E112', 'E113', 'E114', 'E122', 'E125'];['E112', 'E33', 'E107', 'E104', 'E94', 'E113', 'E105', 'E114', 'E44', 'E49', 'E125', 'E20', 'E108', 'E21', 'E79', 'E31', 'E80', 'E122'];[0, 1, 2, 3, 6, 8, 9, 11, 18, 22, 23, 24, 25, 26, 27, 30, 32, 33, 34, 36, 38, 39, 40, 41, 43, 44, 45, 46, 47, 48, 49, 51, 54, 55, 57, 58, 59, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 80, 81, 82, 84, 85, 86];['line noise', 'other', 'other', 'channel noise', 'channel noise', 'eye blink', 'line noise', 'line noise', 'muscle artifact', 'line noise', 'other', 'eye blink', 'eye blink', 'channel noise', 'other', 'other', 'other', 'line noise', 'other', 'line noise', 'line noise', 'line noise', 'eye blink', 'other', 'line noise', 'other', 'channel noise', 'line noise', 'other', 'line noise', 'other', 'other', 'line noise', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'muscle artifact', 'other', 'line noise', 'line noise', 'muscle artifact', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'line noise', 'other', 'line noise', 'other'];[]
sub-NDARYZ770NA1_task-DespicableMe_eeg.set;1;[];['E67'];[];['E2', 'E5', 'E8', 'E9', 'E10', 'E11', 'E12', 'E14', 'E16', 'E18', 'E20', 'E21', 'E22', 'E23', 'E25', 'E26', 'E27', 'E29', 'E32', 'E33', 'E34', 'E35', 'E39', 'E40', 'E41', 'E43', 'E44', 'E49', 'E54', 'E55', 'E67', 'E79', 'E80', 'E106', 'E107', 'E112', 'E113', 'E114', 'E122', 'E123'];['E35', 'E9', 'E18', 'E29', 'E32', 'E67', 'E16', 'E55', 'E23', 'E79', 'E22', 'E12', 'E2', 'E25', 'E8', 'E21', 'E43', 'E49', 'E106', 'E44', 'E107', 'E54', 'E122', 'E14', 'E113', 'E11', 'E112', 'E20', 'E123', 'E34', 'E10', 'E27', 'E33', 'E39', 'E114', 'E26', 'E5', 'E80', 'E41', 'E40'];[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44];['channel noise', 'channel noise', 'other', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'other', 'channel noise', 'other', 'channel noise', 'other', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'eye blink', 'other', 'channel noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'line noise', 'eye blink', 'line noise', 'other', 'channel noise', 'line noise', 'channel noise', 'other', 'channel noise'];[]
sub-NDARAP176AD1_task-contrastChangeDetection_run-1_eeg.set;2;[];['E67' 'E80'];[];['E2', 'E3', 'E6', 'E7', 'E8', 'E9', 'E11', 'E12', 'E13', 'E15', 'E16', 'E19', 'E21', 'E22', 'E23', 'E24', 'E25', 'E26', 'E27', 'E28', 'E30', 'E31', 'E32', 'E33', 'E34', 'E36', 'E37', 'E38', 'E39', 'E40', 'E41', 'E42', 'E43', 'E44', 'E46', 'E47', 'E49', 'E50', 'E51', 'E52', 'E53', 'E54', 'E55', 'E56', 'E57', 'E58', 'E59', 'E60', 'E61', 'E62', 'E63', 'E64', 'E65', 'E66', 'E67', 'E68', 'E69', 'E70', 'E71', 'E72', 'E73', 'E74', 'E75', 'E76', 'E77', 'E78', 'E79', 'E81', 'E82', 'E83', 'E84', 'E85', 'E86', 'E91', 'E92', 'E94', 'E95', 'E96', 'E100', 'E101', 'E104', 'E107', 'E108', 'E109', 'E110', 'E112', 'E113', 'E114', 'E115', 'E117', 'E118', 'E120', 'E121', 'E122', 'E123', 'E124', 'E125', 'E128'];['E118', 'E92', 'E81', 'E40', 'E57', 'E73', 'E38', 'E68', 'E7', 'E61', 'E33', 'E42', 'E9', 'E22', 'E23', 'E66', 'E41', 'E30', 'E59', 'E124', 'E67', 'E78', 'E122', 'E16', 'E32', 'E26', 'E49', 'E2', 'E13', 'E109', 'E54', 'E43', 'E46', 'E112', 'E76', 'E12', 'E34', 'E52', 'E21', 'E95', 'E56', 'E85', 'E24', 'E125', 'E60', 'E8', 'E65', 'E74', 'E62', 'E108', 'E80', 'E123', 'E70', 'E113', 'E19', 'E77', 'E6', 'E31', 'E63', 'E47', 'E120', 'E121', 'E55', 'E94', 'E3', 'E79', 'E72', 'E96', 'E71', 'E36', 'E101', 'E91', 'E37', 'E107', 'E82', 'E69', 'E110', 'E58', 'E84', 'E104', 'E15', 'E44', 'E11', 'E51', 'E75', 'E83', 'E114', 'E28', 'E50', 'E100', 'E115', 'E117', 'E25', 'E86', 'E53', 'E27', 'E64', 'E39', 'E128'];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42];['line noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'channel noise', 'line noise', 'line noise', 'line noise', 'channel noise', 'line noise', 'eye blink', 'line noise', 'line noise', 'eye blink', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'channel noise', 'other', 'eye blink', 'channel noise', 'other', 'channel noise', 'other', 'line noise', 'eye blink', 'other', 'channel noise', 'channel noise', 'other', 'line noise', 'other', 'other', 'other'];[]
sub-NDARZH761YA7_task-DiaryOfAWimpyKid_eeg.set;1;[];['E113'];[];['E8', 'E14', 'E21', 'E25', 'E26', 'E31', 'E32', 'E38', 'E43', 'E44', 'E49', 'E54', 'E60', 'E61', 'E63', 'E64', 'E67', 'E68', 'E73', 'E78', 'E81', 'E88', 'E94', 'E99', 'E100', 'E106', 'E107', 'E108', 'E113', 'E114', 'E115', 'E120', 'E128'];['E54', 'E49', 'E108', 'E120', 'E67', 'E31', 'E78', 'E115', 'E26', 'E68', 'E106', 'E114', 'E60', 'E100', 'E25', 'E44', 'E43', 'E21', 'E99', 'E63', 'E73', 'E64', 'E94', 'E107', 'E128', 'E38', 'E8', 'E32', 'E14', 'E61', 'E88', 'E81', 'E113'];[0, 1, 2, 3, 6, 11, 22, 24, 25, 29, 33, 37, 44, 47, 49, 51, 62, 63, 67, 68, 70, 73, 74, 80, 81, 82, 83, 84, 87, 88, 89, 90, 91, 93, 94, 96, 97, 98, 99, 101, 102, 103, 106, 107, 108, 109, 112, 113, 115];['line noise', 'line noise', 'channel noise', 'line noise', 'channel noise', 'channel noise', 'eye blink', 'line noise', 'other', 'channel noise', 'channel noise', 'eye blink', 'channel noise', 'channel noise', 'other', 'channel noise', 'other', 'line noise', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'other', 'line noise', 'channel noise'];[]
